"Running average electives"
"629,7055027413563"
"629,7246755088767"
"629,7195688804691"
"629,7144567500914"
"629,7316636089298"
"629,7488303601639"
"629,7658456747577"
"629,7826590915322"
"629,7998123053867"
"629,8168236502025"
"629,8331752582784"
"629,849932861415"
"629,866578436341"
"629,8838330077492"
"629,8986474751016"
"629,8834722953243"
"629,8682265223418"
"629,8534489741229"
"629,8381675700955"
"629,8236294699897"
"629,8093490874613"
"629,7947586064367"
"629,7798313292095"
"629,7646476612952"
"629,7489777650329"
"629,7354201406637"
"629,7213828054076"
"629,7070901055973"
"629,6920489539015"
"629,677111522646"
"629,6617670172056"
"629,6461587152352"
"629,6307100803562"
"629,6156328482932"
"629,6004658498741"
"629,5858718142804"
"629,571981335863"
"629,5577678837993"
"629,5427717022067"
"629,5276584921851"
"629,5132413664026"
"629,4994311515356"
"629,4846568320405"
"629,4714792347521"
"629,4570215366341"
"629,4432339849576"
"629,4293905337262"
"629,4158307016344"
"629,4026465860051"
"629,3889803992706"
"629,3752038252271"
"629,3598803033364"
"629,344721273594"
"629,3296986300425"
"629,3144881140862"
"629,2991673018404"
"629,2836600548302"
"629,2681084565722"
"629,2536814755803"
"629,2385297622025"
"629,2237345091542"
"629,2086664150833"
"629,1938818950325"
"629,1797772854513"
"629,1650445674037"
"629,1509373605796"
"629,1367875184862"
"629,1231230397971"
"629,1094096061823"
"629,0963948778777"
"629,0824057340517"
"629,0690079712643"
"629,0552422097738"
"629,0636310437034"
"629,0717617677531"
"629,0805277188039"
"629,0654383144878"
"629,0502641007565"
"629,0349649912587"
"629,0202611823512"
"629,0060907606486"
"628,9918839382213"
"628,9776589159695"
"628,9629600869769"
"628,9489592197984"
"628,9349198844695"
"628,9214683758948"
"628,9076158792423"
"628,923847347996"
"628,9400610510606"
"628,9568920997777"
"628,9731348785273"
"628,9899557832281"
"629,0067564226377"
"629,0237663124408"
"629,0414416794631"
"629,0583358832251"
"629,0756038224761"
"629,092415517623"
"629,1092285164535"
"629,1266140207732"
"629,142863530374"
"629,1604937789236"
"629,1781145058719"
"629,195675579635"
"629,212851676015"
"629,2046851254612"
"629,1970081097919"
"629,1892434191992"
"629,180290061812"
"629,1708098225205"
"629,1611923096941"
"629,1510105046256"
"629,1411447357597"
"629,1303866134376"
"629,1203550474876"
"629,1093751665135"
"629,1215258252795"
"629,1335281672696"
"629,146135562646"
"629,1585017897138"
"629,1706040079087"
"629,1820521085715"
"629,1939967116525"
"629,206383991567"
"629,2184343815636"
"629,2309852258182"
"629,2435224301933"
"629,2563526392673"
"629,2688803749413"
"629,2818955099187"
"629,2946703101571"
"629,2795177328917"
"629,2643195094867"
"629,2497871567849"
"629,2351343668663"
"629,2212084454894"
"629,2070655987754"
"629,1926806562608"
"629,1789574786319"
"629,1642272493804"
"629,1502277708023"
"629,1368801768226"
"629,1233379292973"
"629,1107776853502"
"629,0976411290538"
"629,0852366324243"
"629,072404403582"
"629,0598809213441"
"629,0478890494835"
"629,0356315068287"
"629,023789646362"
"629,0111907328449"
"628,9985097849767"
"628,9857778241127"
"628,9737922837729"
"628,9615654398694"
"628,9490165873178"
"628,9353190979361"
"628,9444584976322"
"628,9534788002202"
"628,9631638832808"
"628,9725755916268"
"628,9580872948816"
"628,9431876545029"
"628,9287948904731"
"628,9150852048479"
"628,9013144053356"
"628,8877895085567"
"628,8740016320781"
"628,860880653582"
"628,8480801030798"
"628,8343326994411"
"628,8221915764884"
"628,8097731605792"
"628,7976424263597"
"628,7852577028459"
"628,7734866432597"
"628,7619787896355"
"628,7504471542454"
"628,7378726705385"
"628,7249035835509"
"628,7126005900753"
"628,7002288054554"
"628,6883002477268"
"628,6761169353614"
"628,6645145204166"
"628,6528679114673"
"628,6641958485291"
"628,6749564091142"
"628,686256526782"
"628,6972298948732"
"628,7089372010475"
"628,719991566493"
"628,7313234592444"
"628,7433109019247"
"628,7543844979512"
"628,7419658558697"
"628,7286078834906"
"628,7158613926226"
"628,7032914862929"
"628,6900547304725"
"628,678988933679"
"628,6677730426621"
"628,6572612527079"
"628,6462665100091"
"628,6358107217337"
"628,625932054151"
"628,6159666103385"
"628,6065903146005"
"628,5971317622261"
"628,5881507672183"
"628,5779349350836"
"628,5683068777239"
"628,5577150291639"
"628,5467736416475"
"628,5344568713338"
"628,5451609822575"
"628,5555013302467"
"628,5664058948308"
"628,5768729039942"
"628,5875561260442"
"628,5980344880561"
"628,6084017359727"
"628,5955423146323"
"628,5824560439886"
"628,5684542118727"
"628,553942834648"
"628,5391190799896"
"628,5242821071733"
"628,5097778546395"
"628,4950233101405"
"628,5101270781594"
"628,5244299496514"
"628,5394459208759"
"628,5530683039404"
"628,5671717982563"
"628,5804454604628"
"628,5941364423053"
"628,6075225086828"
"628,6206192705774"
"628,6341314295755"
"628,6474268739825"
"628,6612468852749"
"628,6755593653135"
"628,6898331495971"
"628,7060526700283"
"628,7221954596652"
"628,7389757332555"
"628,7553692484843"
"628,771868024011"
"628,7890113102494"
"628,8055060757199"
"628,8002682531758"
"628,7945999654031"
"628,7893382502168"
"628,7837696163948"
"628,7777505729572"
"628,771594866129"
"628,7660481045393"
"628,7598465878241"
"628,7765151803538"
"628,7924058850032"
"628,8088222755531"
"628,8248790936681"
"628,8411644744543"
"628,856460002497"
"628,8714507475926"
"628,886879722845"
"628,9021639959135"
"628,9178651565326"
"628,9330014410134"
"628,9477261911885"
"628,9617109046221"
"628,976341640723"
"628,9908741656798"
"629,0714318286089"
"629,1505371908007"
"629,1353818988347"
"629,11985229785"
"629,104570724388"
"629,0891243525607"
"629,0743380147117"
"629,0601606878938"
"629,0455015390232"
"629,0313782570906"
"629,0171181771177"
"629,0031087244193"
"628,9896246092627"
"628,9756989149964"
"628,963519155733"
"628,951031274544"
"628,9391301269941"
"628,9265971893012"
"628,9125243993113"
"628,8979960922718"
"628,8831880394035"
"628,8691044505925"
"628,8545094349124"
"628,8399195478911"
"628,8251351139107"
"628,8108900183258"
"628,7955161735465"
"628,7804789912509"
"628,7650439036859"
"628,7500182699133"
"628,73487759605"
"628,720350622987"
"628,7063287069725"
"628,6915037092275"
"628,6765259518625"
"628,6617891742003"
"628,6481332534258"
"628,6331053988107"
"628,6181196996729"
"628,60281703039"
"628,5879294440232"
"628,5732744706581"
"628,5580536651851"
"628,5431451692443"
"628,5281388752254"
"628,5126892340584"
"628,497097895455"
"628,4822311966458"
"628,4672058564082"
"628,4516274114492"
"628,4365616569872"
"628,4214987820136"
"628,4069359933325"
"628,3920286850876"
"628,3768871310502"
"628,3616281913689"
"628,3463928808623"
"628,332715891971"
"628,3185819159845"
"628,3047953769307"
"628,2899157025945"
"628,2750885020569"
"628,2609500939121"
"628,2465832442541"
"628,2322348923628"
"628,2172556246295"
"628,2026776433717"
"628,187607359766"
"628,1726090868335"
"628,157579271459"
"628,1431004869469"
"628,1277558917162"
"628,1130708115021"
"628,0987720166441"
"628,0839468692672"
"628,0695817425125"
"628,0545346595493"
"628,0393483436981"
"628,024124601304"
"628,0086972329013"
"628,0225679545281"
"628,0361917545918"
"628,050319373959"
"628,0640614222193"
"628,0773227467434"
"628,0898058204046"
"628,1022272876846"
"628,1149055970449"
"628,1275615147845"
"628,1407366593121"
"628,1537585098082"
"628,1670182401207"
"628,1805966862634"
"628,1935039421795"
"628,2086407193854"
"628,2237337330733"
"628,2395276436912"
"628,2550459379955"
"628,2472648519163"
"628,239582544459"
"628,2313866861258"
"628,2234351793466"
"628,2148740991661"
"628,2063399202668"
"628,1962485429733"
"628,1866523611368"
"628,1767733558261"
"628,1676368838964"
"628,1582922427435"
"628,1716852865399"
"628,1848410581355"
"628,1984392461965"
"628,2095340167938"
"628,22055944018"
"628,2311911348118"
"628,2412046444617"
"628,2517416986828"
"628,2622434466667"
"628,272991230507"
"628,2580851941349"
"628,2427985672665"
"628,228073548956"
"628,2133294903587"
"628,1990200873738"
"628,1851718441898"
"628,170841850083"
"628,1572398187844"
"628,1433287752583"
"628,1293972837524"
"628,1156822285354"
"628,1014919880704"
"628,0888328377766"
"628,0754572965534"
"628,0627037050655"
"628,0499041410759"
"628,0374322953965"
"628,0256067371942"
"628,0128766487296"
"628,0004082745764"
"627,9873690258719"
"627,9748740232241"
"627,9618717995485"
"627,9490930591202"
"627,9351108507137"
"627,9213090220493"
"627,906272439284"
"627,89121684299"
"627,8765929233114"
"627,8621319452499"
"627,8475421679201"
"627,8326755762391"
"627,8176938972014"
"627,803429372622"
"627,7887296175218"
"627,7747639214183"
"627,7596011849117"
"627,7450763529088"
"627,7300459831147"
"627,7157011795856"
"627,7016296845649"
"627,6872337402398"
"627,6731456001805"
"627,6589759012933"
"627,645469796084"
"627,6316354716473"
"627,6170378585776"
"627,6021196144105"
"627,5874162069814"
"627,5726736826904"
"627,5795261904286"
"627,5863159125336"
"627,5714639510596"
"627,5562495304328"
"627,5417035937671"
"627,5264930871944"
"627,5119243013465"
"627,4970269045679"
"627,482125505567"
"627,4678171159962"
"627,4533091783677"
"627,4394911845875"
"627,4261284935806"
"627,4125604188181"
"627,4011201000392"
"627,3889620940038"
"627,3770454021242"
"627,3651149385882"
"627,3538943261551"
"627,3433701723968"
"627,3325024587213"
"627,3216141778132"
"627,3103436574042"
"627,2990957880343"
"627,2876475669041"
"627,2757911433862"
"627,2636534889361"
"627,2516989920889"
"627,2389840797471"
"627,2491002049974"
"627,2588114020417"
"627,2684790920398"
"627,2780685940377"
"627,2634102110623"
"627,2486526578558"
"627,2339222452973"
"627,2197139455521"
"627,2053321610798"
"627,190176271511"
"627,1752778195853"
"627,1602127006374"
"627,1746457367526"
"627,1890690197775"
"627,2040269718444"
"627,2186938459446"
"627,2340707993872"
"627,2493139534629"
"627,2649060948687"
"627,2808146924599"
"627,2964609681999"
"627,3121263725623"
"627,3268545534759"
"627,340639430769"
"627,3548500918412"
"627,3685392186977"
"627,360380133731"
"627,3517827180547"
"627,343783731283"
"627,3351396408336"
"627,3270504637795"
"627,319269446563"
"627,3111585672635"
"627,303759098002"
"627,2963427271529"
"627,2894537265505"
"627,2821520182596"
"627,2755363153332"
"627,2686965828375"
"627,2618408406489"
"627,254934251425"
"627,2709960726305"
"627,2849335365348"
"627,2992165781268"
"627,3127018530988"
"627,3268896612675"
"627,3408315268917"
"627,3550510588107"
"627,3698546434206"
"627,3845447294987"
"627,3992916600885"
"627,4139148200701"
"627,4286202774632"
"627,4432158276638"
"627,4578781738335"
"627,4722809404116"
"627,5519831027507"
"627,5369530127848"
"627,5220085750577"
"627,5067289145036"
"627,4919072172369"
"627,4768053519729"
"627,4623732790307"
"627,4473997507598"
"627,4339440299188"
"627,4201386374051"
"627,4055360630355"
"627,3908924078439"
"627,3768795676851"
"627,3631784243564"
"627,3493087796945"
"627,3355646946663"
"627,3216046367928"
"627,3079620727874"
"627,2941603647514"
"627,2810148217297"
"627,2673511717261"
"627,2536671357535"
"627,2398471786336"
"627,248815836473"
"627,257481822129"
"627,2668199344407"
"627,2758720634306"
"627,2852761583324"
"627,2943509134548"
"627,2800158750111"
"627,2657682880752"
"627,2512503649355"
"627,236134613109"
"627,2207019938344"
"627,2052745110224"
"627,1899053021806"
"627,1745067510865"
"627,161054586568"
"627,1473828108789"
"627,1340431638154"
"627,1199281511313"
"627,1065151113229"
"627,0932691645061"
"627,079888600915"
"627,0669541451025"
"627,0521045369399"
"627,0379289536443"
"627,0226999704261"
"627,0074559621231"
"626,9929502154603"
"626,9781924138827"
"626,9632083281078"
"626,948109600961"
"626,93271316725"
"626,9175492278528"
"626,9022849533603"
"626,8869377941461"
"626,8720419486715"
"626,8569289188299"
"626,8425067462204"
"626,8285033808469"
"626,8144400903458"
"626,8023210740498"
"626,7901715715151"
"626,7776464925056"
"626,7649239016035"
"626,7529203285053"
"626,7409563834508"
"626,7284380979506"
"626,7165927976287"
"626,7045750804598"
"626,6931633418418"
"626,6816163653505"
"626,6706709142513"
"626,6591891700875"
"626,6484402779384"
"626,6374211770299"
"626,6491608899369"
"626,6608079354805"
"626,672495514247"
"626,6840006488245"
"626,6956809455737"
"626,7073487731045"
"626,7195157853888"
"626,732208577175"
"626,744663139839"
"626,757444782775"
"626,7699747718215"
"626,7829302632907"
"626,7945396345747"
"626,7841261396062"
"626,7733987583975"
"626,7925164047633"
"626,8115005027146"
"626,8310251938709"
"626,8499494499112"
"626,8694985784376"
"626,8888690829124"
"626,9089579287929"
"626,9296335597342"
"626,9498895231998"
"626,9699295175405"
"626,9899079692606"
"627,0102917746556"
"627,0313639215165"
"627,0522083193334"
"627,0752667604086"
"627,0982751230864"
"627,1219453186193"
"627,1454128408159"
"627,169291164966"
"627,1937817717227"
"627,2176736295944"
"627,2417240416104"
"627,2651499116085"
"627,2891929091825"
"627,3132046803227"
"627,3375335985444"
"627,3617721666412"
"627,385704053773"
"627,408412806113"
"627,4538635097565"
"627,4992273494477"
"627,5452831690005"
"627,590735990279"
"627,6362085638717"
"627,6816310187787"
"627,7277500055379"
"627,7743483984641"
"627,7971170664575"
"627,8202878113755"
"627,843392613645"
"627,8669795290501"
"627,8902761887718"
"627,9143014902378"
"627,9373537901763"
"628,0253673582006"
"628,1130588687001"
"628,2005312857923"
"628,287927005313"
"628,3757689244894"
"628,4630479783846"
"628,5507902434288"
"628,6391325004565"
"628,7253551048038"
"628,8118019036561"
"628,898220388633"
"628,8863517649905"
"628,875023102896"
"628,8636392912499"
"628,8541022394445"
"628,8445188455357"
"628,8344658977885"
"628,8233193973525"
"628,8128142150542"
"628,8021973471696"
"628,7914821946076"
"628,7814988535392"
"628,7710828455674"
"628,7604871775332"
"628,7495259088029"
"628,7392041032485"
"628,7287793595419"
"628,7187868165781"
"628,708629557987"
"628,7212070263085"
"628,733753870878"
"628,7469498095484"
"628,7597439946093"
"628,7726296109137"
"628,7854895620842"
"628,7990624605144"
"628,812604142538"
"628,8254181177338"
"628,8388883636516"
"628,851667094186"
"628,8393918477527"
"628,8268121544286"
"628,8141130203636"
"628,8031535311475"
"628,7910713377656"
"628,7797257953283"
"628,7681980172124"
"628,7569273589746"
"628,745920300743"
"628,7347876517018"
"628,7229897288694"
"628,7105409691994"
"628,6985488169433"
"628,6864468138092"
"628,6750760964799"
"628,6629588961594"
"628,6515594361132"
"628,6398847050111"
"628,6509628181469"
"628,6619967210173"
"628,6736019996206"
"628,6851137474789"
"628,6973188933274"
"628,70870969198"
"628,7207541787046"
"628,7335071617644"
"628,7457651277194"
"628,7585875910991"
"628,77140613405"
"628,7601799543343"
"628,7493927080521"
"628,7385571704722"
"628,728768937757"
"628,7188414456375"
"628,7091439040937"
"628,698516029909"
"628,6875571249897"
"628,67712199223"
"628,6658052808624"
"628,6550948561942"
"628,6443061027711"
"628,6338155012098"
"628,6230174515096"
"628,6129534177105"
"628,6020948108502"
"628,5916906512878"
"628,5811889335818"
"628,5933744664881"
"628,6051339665786"
"628,6174001749066"
"628,6287870184751"
"628,6400891685477"
"628,6511268294936"
"628,661591904222"
"628,6725007521828"
"628,6599833134323"
"628,6476093880027"
"628,6330807862815"
"628,6192799396298"
"628,604285904162"
"628,5900050460355"
"628,5754134417839"
"628,5909751663957"
"628,6058564671416"
"628,6204192759297"
"628,6347423427841"
"628,6496285882499"
"628,6643794963148"
"628,67942108224"
"628,6945611866585"
"628,7095475013832"
"628,7250529108059"
"628,7402257295947"
"628,7558828812547"
"628,7716329944159"
"628,7864592189138"
"628,8028010101517"
"628,8182758920179"
"628,8101418199052"
"628,8019599019841"
"628,7939294497305"
"628,785398746693"
"628,7768258903201"
"628,7684908712043"
"628,7588849953792"
"628,7490397812506"
"628,7383852117674"
"628,728129206198"
"628,7176316843781"
"628,707569759843"
"628,6966053161625"
"628,7084151296888"
"628,7199122421059"
"628,7319921713569"
"628,74330470977"
"628,7545933938031"
"628,7658249302966"
"628,7776254190734"
"628,7898904890247"
"628,8020179563304"
"628,814209924812"
"628,8261158126094"
"628,8383158947144"
"628,8504938531786"
"628,8629574894198"
"628,8751730723365"
"628,8597935780948"
"628,8445230449921"
"628,8298232783784"
"628,8157435502113"
"628,8009796061583"
"628,7858761878144"
"628,7704723493134"
"628,7551039169061"
"628,7404584462415"
"628,7256123685206"
"628,7129123913367"
"628,6999189803777"
"628,6871510303355"
"628,673120559355"
"628,6588943378352"
"628,645163608846"
"628,6309509476747"
"628,6172993648743"
"628,6034478888655"
"628,5900886973133"
"628,5761235743598"
"628,56260524095"
"628,5488082616597"
"628,5353756339646"
"628,5218269904949"
"628,530943642531"
"628,5399160180804"
"628,5494032658868"
"628,5588763013536"
"628,5676461424313"
"628,5531932989256"
"628,53869355565"
"628,5248596048106"
"628,5109692710807"
"628,4973631894153"
"628,4833753960088"
"628,4699477282935"
"628,4572486243982"
"628,4444069909968"
"628,4336056251854"
"628,4227381413962"
"628,4124393283831"
"628,4014784748795"
"628,3908959302812"
"628,3809313988432"
"628,3701535011576"
"628,3594877832055"
"628,3479399007173"
"628,337100422349"
"628,3262558386967"
"628,3160249649835"
"628,3052741565085"
"628,2942023784625"
"628,2829161848817"
"628,2943927319092"
"628,3058353406363"
"628,3179796106193"
"628,3297826107311"
"628,3422646457482"
"628,3546067804465"
"628,3673022468043"
"628,3804038776107"
"628,3930293143401"
"628,4063466208382"
"628,4189853970541"
"628,4322508317513"
"628,4459157063784"
"628,4589403578152"
"628,473871848982"
"628,4885571731843"
"628,4806713105819"
"628,4726949335742"
"628,4647343193827"
"628,4565947873299"
"628,4479711050568"
"628,4393077140343"
"628,430514854884"
"628,4214520758499"
"628,4115138625256"
"628,4022366388607"
"628,3923887481812"
"628,3828378973079"
"628,3731539284446"
"628,3860894454837"
"628,3975879536603"
"628,4095821835682"
"628,4213647233211"
"628,4334584565421"
"628,4453210359334"
"628,4566129793913"
"628,4684240905174"
"628,4555765729965"
"628,4426376946079"
"628,4296203491772"
"628,4166102050635"
"628,4029008794519"
"628,3896983725898"
"628,3762384456276"
"628,3918662097179"
"628,4069647748008"
"628,4225988886209"
"628,437890960854"
"628,4538330288793"
"628,4697364504858"
"628,4859449277727"
"628,5019531693725"
"628,5175649623208"
"628,5337100435922"
"628,5493581826662"
"628,5651188044174"
"628,5814615714903"
"628,5972150737337"
"628,6135655039388"
"628,6299009351711"
"628,6461436265944"
"628,6622703036209"
"628,6784491918635"
"628,6950984577383"
"628,7114096347017"
"628,7061779545409"
"628,7008425278489"
"628,6960888309866"
"628,6913297401969"
"628,6869617388926"
"628,6822310487192"
"628,6777673078091"
"628,6722534929527"
"628,6888552022579"
"628,7048840608849"
"628,7216297999981"
"628,738257749333"
"628,7550288062553"
"628,7711837630295"
"628,7874801883256"
"628,8033088256025"
"628,8182620314486"
"628,8336584891236"
"628,8489735194064"
"628,8647979661732"
"628,8804601130487"
"628,8955039152653"
"628,9105422999312"
"628,9902811730166"
"629,0698337504132"
"629,1489335943497"
"629,1340873893256"
"629,119320266638"
"629,1041464702475"
"629,0894789198949"
"629,0752602453143"
"629,0610008939511"
"629,0472330431294"
"629,0331355451403"
"629,0197486917718"
"629,0060845519902"
"628,9913394038035"
"628,977350791449"
"628,9627002517232"
"628,948143723353"
"628,9334124192226"
"628,918820674183"
"628,9039222434178"
"628,8891251306378"
"628,8738478691645"
"628,8591290442613"
"628,8443029589594"
"628,8299391151019"
"628,8149400935993"
"628,8002665847894"
"628,7854122008063"
"628,7708055412531"
"628,7565049289611"
"628,7418338855623"
"628,7269819845473"
"628,714282761729"
"628,7012596666697"
"628,68770503243"
"628,673872809251"
"628,65954309967"
"628,6453850857245"
"628,6311043086744"
"628,6175561489277"
"628,603642189384"
"628,5902518536373"
"628,5767207932613"
"628,5637598503262"
"628,5500864367058"
"628,5369993570014"
"628,5236570393718"
"628,5324565471881"
"628,5410587549455"
"628,5503732512237"
"628,5594378467288"
"628,5454767739246"
"628,5309340166709"
"628,5161022195938"
"628,5008934253444"
"628,4855635822776"
"628,470703087242"
"628,4555558182306"
"628,4415494823996"
"628,4275277400883"
"628,4140759025403"
"628,4006105542376"
"628,3877030086691"
"628,3754188780024"
"628,3631297321579"
"628,3510243452703"
"628,3388842957271"
"628,3273831918011"
"628,3157604960237"
"628,3044605652456"
"628,2928772160066"
"628,2818822711235"
"628,2707632964583"
"628,2822780379832"
"628,2927215454774"
"628,3030207947929"
"628,3133068147429"
"628,3243040686906"
"628,3352754669304"
"628,34693205605"
"628,3577998310292"
"628,3684170230921"
"628,3564395137063"
"628,3443319387961"
"628,3318110399155"
"628,3190677809777"
"628,3070496570112"
"628,2941047182285"
"628,3110996597175"
"628,3267702934749"
"628,3431200207461"
"628,3592399655759"
"628,3755466819262"
"628,391257632901"
"628,4071013743838"
"628,4219800187954"
"628,436461369492"
"628,4513346658356"
"628,4660197394584"
"628,4809775956696"
"628,4966039006897"
"628,512192713574"
"628,5298496403318"
"628,547150907004"
"628,5644258120686"
"628,5816504037209"
"628,5985313030019"
"628,6158947093489"
"628,633189889637"
"628,6507831054382"
"628,6448288025695"
"628,6393880063172"
"628,6322148200468"
"628,6251936338371"
"628,6178654321783"
"628,6106810666925"
"628,6031333062368"
"628,6176190192703"
"628,631745352716"
"628,6466000910184"
"628,6613742284367"
"628,676687449152"
"628,6915110120359"
"628,7064449074985"
"628,721006337386"
"628,7354093081802"
"628,7505396116344"
"628,7647323219077"
"628,7792207176711"
"628,7936356628223"
"628,8085321716304"
"628,8233065919105"
"628,9028471876929"
"628,9822377803439"
"629,0621992455308"
"629,1411361868707"
"629,2205917423189"
"629,2996958425014"
"629,2864629727883"
"629,2738251515441"
"629,2605016106918"
"629,2470133151188"
"629,2325528783982"
"629,2186924501619"
"629,2052372537648"
"629,1916619945522"
"629,1797244536853"
"629,1677370406102"
"629,1564018455882"
"629,1445052896174"
"629,1325258906012"
"629,1211293149946"
"629,1097119255"
"629,0988489684372"
"629,0876391019603"
"629,0760966203533"
"629,0643791309619"
"629,0532261156588"
"629,0419021289595"
"629,0308628565608"
"629,0193303143103"
"629,0300838362243"
"629,0403742551476"
"629,0511752520007"
"629,0616820343287"
"629,0720913059552"
"629,0822310666243"
"629,0928319029456"
"629,1038299355794"
"629,1147256501823"
"629,1262570178532"
"629,1377074953239"
"629,1263497414478"
"629,1156148301225"
"629,1044724920525"
"629,0949413481297"
"629,0853638556177"
"629,0762677504505"
"629,0661848083553"
"629,0562254441412"
"629,0468248060332"
"629,0371606624642"
"629,0276352741199"
"629,0179301313294"
"629,0087487636085"
"628,9985846118506"
"628,989111509101"
"628,978800535019"
"628,9682332168435"
"628,9576575182773"
"628,9688186576064"
"628,97903683204"
"628,989859822322"
"628,9996795138921"
"629,0095268208735"
"628,9953052697463"
"628,9815603217111"
"628,9683679662071"
"628,954526111736"
"628,9413178164126"
"628,9277934602471"
"628,914715805337"
"628,9003556727814"
"628,8855226756165"
"628,8727034076194"
"628,8591076294483"
"628,8456406404239"
"628,8321341469313"
"628,8189169624093"
"628,8058094783546"
"628,7923995707436"
"628,7789577160584"
"628,7650179279044"
"628,7514760951829"
"628,7378502474214"
"628,7247671187547"
"628,7115226482657"
"628,6989524150148"
"628,6863701105533"
"628,6963865005208"
"628,7055415719971"
"628,715228346834"
"628,7239474961996"
"628,7331060033896"
"628,7191793693446"
"628,7055843513019"
"628,6926501801283"
"628,6793342025163"
"628,6666272796606"
"628,6536216032006"
"628,6410395160714"
"628,627808421439"
"628,6133301189424"
"628,5986745663652"
"628,6136022001704"
"628,6280253343732"
"628,642469472729"
"628,6568370938578"
"628,6718911682709"
"628,6862150770149"
"628,7011243446588"
"628,7167485117659"
"628,7323220978699"
"628,7481736347835"
"628,76371077895"
"628,7794188449444"
"628,7956117790014"
"628,8114698269027"
"628,8289332760816"
"628,8459442062069"
"628,8632255618883"
"628,8803957676785"
"628,898042798929"
"628,9161275675716"
"628,9339253339072"
"628,9522124369091"
"628,9701814609168"
"628,9887804622318"
"629,0072509111939"
"629,002656551989"
"628,996996582772"
"628,9916055731983"
"628,9861352245987"
"629,0031431095883"
"629,0194857677269"
"629,0365233689134"
"629,0532017557853"
"629,0696881689661"
"629,0847684773424"
"629,1003488152605"
"629,116560760493"
"629,1318486618427"
"629,1475372455875"
"629,162672546018"
"629,17790887737"
"629,1930832098735"
"629,208376162021"
"629,2233967757309"
"629,3030300863268"
"629,3826586027161"
"629,4620887590573"
"629,5414995324819"
"629,6201340877867"
"629,6059239319311"
"629,5912584556594"
"629,5763680514931"
"629,5612288314574"
"629,5462725182432"
"629,5310144440123"
"629,5175126617993"
"629,5023735249587"
"629,4876636862778"
"629,4731071618136"
"629,4584292562167"
"629,4443660560846"
"629,4301496771218"
"629,4163982234096"
"629,4025401757696"
"629,3892082542783"
"629,3754427199507"
"629,3612263663656"
"629,3467442290029"
"629,3547759940867"
"629,362529243467"
"629,347763149271"
"629,3328348298958"
"629,3186193434734"
"629,3047746018169"
"629,2907799320328"
"629,2773633943495"
"629,2636081763767"
"629,250128190226"
"629,2373332546648"
"629,2234507651576"
"629,2114872643234"
"629,1990926111072"
"629,1872502449324"
"629,1749790878525"
"629,1619368396143"
"629,1494667389961"
"629,136239263876"
"629,1235339938191"
"629,1106544772017"
"629,0976203765131"
"629,0830992505705"
"629,069033651142"
"629,0548632930679"
"629,0413279492788"
"629,0273945664065"
"629,0353590236724"
"629,0427111550699"
"629,0507535652997"
"629,036086461476"
"629,0210837484896"
"629,0060310227773"
"628,991480749329"
"628,9769065087607"
"628,9625073390572"
"628,9475365813678"
"628,9330978826149"
"628,9185782337712"
"628,9060448579822"
"628,893370486107"
"628,8804852298815"
"628,8672748273978"
"628,8547222720725"
"628,8421855424839"
"628,8289106029684"
"628,8163443310646"
"628,8033845332085"
"628,7907889818912"
"628,7772409528149"
"628,7642233314685"
"628,7511718308007"
"628,7387576923344"
"628,7253372194657"
"628,733485889327"
"628,7415074299845"
"628,7499855338014"
"628,7583425349588"
"628,7442292752718"
"628,7299310885912"
"628,7161539179236"
"628,7028025740674"
"628,688432737071"
"628,674083101603"
"628,6592800834906"
"628,6449220315841"
"628,6304033544538"
"628,6157018714124"
"628,6294146876526"
"628,6431127781296"
"628,6574533468389"
"628,6708889128631"
"628,6849911968495"
"628,6982526198565"
"628,7120037085061"
"628,7262940594892"
"628,7405748639652"
"628,7553914060455"
"628,7698761031556"
"628,7848816241307"
"628,8005084612755"
"628,815446133209"
"628,8324491887728"
"628,8482435806466"
"628,8628836087235"
"628,854533240443"
"628,8468577111205"
"628,8397690016593"
"628,8326589061955"
"628,8259399676618"
"628,8191923138112"
"628,8129634727092"
"628,8065068732404"
"628,8007238721178"
"628,7944515010485"
"628,7888309535023"
"628,7824297151209"
"628,7974632189541"
"628,8124852605221"
"628,8278068396046"
"628,8429683867449"
"628,8587308162049"
"628,8744175170134"
"628,8907532208789"
"628,9057744374762"
"628,9196356941521"
"628,9332003171576"
"628,9463685501657"
"628,9601466391288"
"628,9737253867253"
"628,9878599177025"
"629,0017146929805"
"629,0798166198513"
"629,1564948359901"
"629,1418953774224"
"629,1271590226786"
"629,113102971331"
"629,0988980430816"
"629,0851383312299"
"629,0714415439595"
"629,0574385623743"
"629,0438408691891"
"629,0289836193166"
"629,014635666662"
"629,0009109447692"
"628,9870773138312"
"628,9725668263063"
"628,9586707954435"
"628,9447175547751"
"628,9297584199567"
"628,9147897547202"
"628,8998337426096"
"628,8848089344049"
"628,8705041845407"
"628,8560796600266"
"628,8640332074467"
"628,8714330021122"
"628,8793770525027"
"628,8873188713577"
"628,8727095716139"
"628,8577109640947"
"628,8433289739972"
"628,8293902499561"
"628,8150632868765"
"628,8014316836279"
"628,7874606087838"
"628,7733855722064"
"628,7595517561078"
"628,7456643972295"
"628,7339398478298"
"628,7218909452838"
"628,7104459236106"
"628,6989935560098"
"628,6879712408041"
"628,6775918463997"
"628,666831592536"
"628,6563831702236"
"628,645764986816"
